provider,model_title,model_url,model_key_inferred,source_field,source_enum_value,standard_dimension,standard_value,confidence,note
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.duration,4,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.duration,8,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.duration,8,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.duration,8,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,15,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,15,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,15,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,15,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,6,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,6,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,6,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,6,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,6,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,6,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,hailuo/02-text-to-video-standard,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,hailuo/02-text-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,6,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,6,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,6,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,6,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,6,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,6,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,6,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,kling,https://docs.kie.ai/market/kling/image-to-video.md,kling,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,11,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,12,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,13,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,14,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,15,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,15,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,3,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
