provider,model_key_inferred,model_title,model_url,source_field,standard_dimension,standard_value,mapped_api_enum_value,mapping_rule,is_mapped
kie,bytedance/v1-lite-text-to-video,Bytedance - V1 Lite Text to Video,https://docs.kie.ai/market/bytedance/v1-lite-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,bytedance/v1-lite-text-to-video,Bytedance - V1 Lite Text to Video,https://docs.kie.ai/market/bytedance/v1-lite-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,bytedance/v1-lite-text-to-video,Bytedance - V1 Lite Text to Video,https://docs.kie.ai/market/bytedance/v1-lite-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,bytedance/v1-lite-text-to-video,Bytedance - V1 Lite Text to Video,https://docs.kie.ai/market/bytedance/v1-lite-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,bytedance/v1-lite-text-to-video,Bytedance - V1 Lite Text to Video,https://docs.kie.ai/market/bytedance/v1-lite-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,bytedance/v1-lite-text-to-video,Bytedance - V1 Lite Text to Video,https://docs.kie.ai/market/bytedance/v1-lite-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,720p,fallback_baseline,1
kie,bytedance/v1-pro-fast-image-to-video,Bytedance V1 Pro Fast Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,720p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,bytedance/v1-pro-image-to-video,Bytedance V1 Pro Image to Video,https://docs.kie.ai/market/bytedance/v1-pro-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,bytedance/v1-pro-text-to-video,Bytedance - V1 Pro Text to Video,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K1,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K2,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K4,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P480,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P512,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P580,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P720,1k,fallback_baseline,1
kie,flux2/flex-image-to-image,Flux-2 - Image to Image,https://docs.kie.ai/market/flux2/flex-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P768,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K1,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K2,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K4,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P480,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P512,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P580,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P720,1k,fallback_baseline,1
kie,flux2/flex-text-to-image,Flux-2 - Text to Image,https://docs.kie.ai/market/flux2/flex-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P768,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K1,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K2,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K4,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P480,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P512,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P580,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P720,1k,fallback_baseline,1
kie,flux2/pro-image-to-image,Flux-2 - Pro Image to Image,https://docs.kie.ai/market/flux2/pro-image-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P768,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K1,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K2,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,K4,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P480,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P512,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P580,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P720,1k,fallback_baseline,1
kie,flux2/pro-text-to-image,Flux-2 - Pro Text to Image,https://docs.kie.ai/market/flux2/pro-text-to-image.md,paths.post.input.resolution,RESOLUTION_TIER,P768,1k,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,K1,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,K2,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,K4,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P480,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P512,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P580,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P720,512p,fallback_baseline,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P768,512p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,K1,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,K2,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,K4,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,P480,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,P512,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,P580,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,P720,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.resolution,RESOLUTION_TIER,P768,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,K1,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,K2,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,K4,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P480,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P512,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P580,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P720,768p,fallback_baseline,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.resolution,RESOLUTION_TIER,P768,768p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,infinitalk/from-audio,Infinitalk - From Audio,https://docs.kie.ai/market/infinitalk/from-audio.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,K1,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,K2,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,K4,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,P1080,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,P480,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,P512,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,P580,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,P720,1k,fallback_baseline,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_resolution,RESOLUTION_TIER,P768,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,K1,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,K2,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,K4,1k,fallback_baseline,1
